326	16.4285714300000	0.138121051000000	0.389013732241201
360	17.2608695700000	-0.0869216160000000	0.289843938839121
300	15.0454545500000	0.0250372940000000	0.385702598396440
304	12	-0.0400053920000000	0.659504695008429
256	9.11111111100000	-0.0579855320000000	0.704713557654262
290	10.2142857100000	-0.124315580000000	0.774168572063139
342	9.06060606100000	0.0709277050000000	0.346418936749477
358	9.27272727300000	0.0237155860000000	0.231265868600275
362	8.57575757600000	-0.146564388000000	0.195773836605019
298	9.28571428600000	-0.123060379000000	0.429191412137085
264	4.42857142900000	-0.000661498000000000	0.807191332319907
268	5.67857142900000	-0.155928216000000	0.708954015246331
318	17.3043478300000	0.231080948000000	0.317866102258129
346	15.9545454500000	0.0305659900000000	0.287604788041305
354	21.1739130400000	-0.00840146900000000	0.0439490551402492
294	11.1111111100000	0.0160959320000000	0.780271914293128
284	9.14285714300000	-0.182358327000000	0.718262482477511
284	7.53571428600000	-0.00378992900000000	0.652852941346937
376	5.36363636400000	0.00601068000000000	0.417047589967379
252	3.13043478300000	0.151550091000000	0.0696519499090711
414	4.80952381000000	-0.0133976910000000	0.368329554054683
252	6	0.0763325460000000	0.618709147214969
272	8.21739130400000	-0.0140584900000000	0.315893161638525
372	5.43478260900000	0.180876181000000	-0.0250521544372060
250	8.13043478300000	0.0534481910000000	0.661115333418919
256	7.36363636400000	0.102099882000000	0.519413697139155
362	6.04545454500000	0.117314088000000	0.272286649718826
256	6.18181818200000	-0.00617228200000000	0.708389193652202
392	11.2608695700000	-0.110660760000000	0.326741253047711
292	1.59090909100000	-0.0658947530000000	0.489011708813210
310	0.454545455000000	-0.199737974000000	0.411931406982955
296	7.04545454500000	-0.125249877000000	0.563057663175665
250	5.86363636400000	-0.0392110640000000	0.568331673313725
390	5.31818181800000	-0.299989197000000	0.0816463762478356
336	5.81818181800000	-0.0459495270000000	0.146158767272743
356	3	-0.109385031000000	0.272518454681668
294	7.04545454500000	-0.000737563000000000	0.509221094497557
292	6.54545454500000	-0.0704543560000000	0.356514383552884
278	2.86363636400000	-0.212621823000000	0.601386101148360
306	7.63636363600000	-0.0359428910000000	0.363093642862491
288	5	-0.249326327000000	0.353316263953548
286	4.30434782600000	-0.237092395000000	0.548692644444947
416	2.92857142900000	0.0548922220000000	-0.695645667771673
402	1.50000000000000	-0.0223036930000000	-0.487564726338234
446	0.777777778000000	-0.325143077000000	-0.358873370431414
332	1.67857142900000	0.0885113160000000	0.169874537010128
400	4.03571428600000	-0.00643090800000000	-0.389744110549638
320	1.89285714300000	-0.0193584460000000	0.0442148212615253
318	2.25000000000000	-0.131295676000000	0.294694382767924
312	3.10714285700000	0.0109214520000000	-0.173402888415706
396	1.46428571400000	-0.165044329000000	0.0391852870994148
416	2.67857142900000	-0.220645922000000	0.292557383862807
390	7.35714285700000	-0.247050266000000	-0.176171875133218
382	2.75000000000000	-0.0333071670000000	-0.0825849708714236
392	3.35714285700000	-0.121791049000000	-0.348812898614573
412	5.92592592600000	-0.0695108940000000	-0.178566411618689
400	5.25000000000000	-0.206167812000000	-0.326969140664406
394	1.89285714300000	-0.126928016000000	-0.0360181290949531
274	2.82142857100000	-0.211551111000000	0.309751198204376
398	4.51851851900000	-0.370884196000000	-0.108396100532246
404	3.55555555600000	-0.131303654000000	0.421184343057465
378	3.64285714300000	-0.223737827000000	0.157392206398953
450	3.78571428600000	-0.211429693000000	-0.263310444596594
402	5.46428571400000	-0.0458848090000000	-0.194466839736134
396	-0.107142857000000	-0.137117965000000	-0.262862195542930
382	-0.178571429000000	-0.119382085000000	-0.365668389452578
450	4.15151515200000	-0.213340566000000	-0.197078579462766
410	0.235294118000000	-0.0273375000000000	-0.628699445194278
378	2.63636363600000	-0.212710196000000	-0.301297988188080
450	2.79411764700000	-0.0546996260000000	0.471757715445926
450	0.352941176000000	0.108084501000000	-0.147959473763845
